name,totalCommits,reachableCommits,mainBranchReachableCommits,mergeCommits,filesInTree,uniqueAuthorsInRepo,avgFullHistoryLength,avgLinearHistoryLength,filesWithDifferentHistories,avgFullHistoryLengthForFilesWithDifferentHistories,avgLinearHistoryLengthForFilesWithDifferentHistories,avgAuthorsPerFileFullHistory,avgAuthorsPerFileLinearHistory,avgAuthorsPerFileFullHistoryForFilesWithDifference,avgAuthorsPerFileLinearHistoryForFilesWithDifference
streamgao/Motorway,10,10,10,0,384,1,1.0208333333333333,1.0208333333333333,0,0.0,0.0,1.0,1.0,NaN,NaN
gentoo-mirror/kde,26223,26223,18572,2569,2932,178,71.66712141882674,71.13813096862211,649,230.40215716486904,228.01232665639446,2.6255115961800817,2.5736698499317874,4.149460708782743,3.9152542372881354
mpollmeier/gremlin-scala-examples,171,169,121,20,42,7,7.0476190476190474,4.571428571428571,24,10.75,6.416666666666667,1.380952380952381,1.0714285714285714,1.5833333333333333,1.0416666666666667
JobRGR/WorklyES6,363,353,200,62,257,7,5.443579766536965,3.603112840466926,115,9.043478260869565,4.930434782608696,1.5680933852140078,1.2801556420233462,1.9391304347826086,1.2956521739130435
codesofsamar/ATMega128RFA1,790,790,790,0,34,3,1.6764705882352942,1.6764705882352942,0,0.0,0.0,1.0588235294117647,1.0588235294117647,NaN,NaN
sjw7453584/cedet-latest,9553,9553,8798,52,635,54,19.992125984251967,3.7716535433070866,402,29.430348258706466,3.808457711442786,3.7338582677165353,1.7826771653543307,5.014925373134329,1.9328358208955223
wq/wq.db,662,657,590,6,163,5,9.404907975460123,8.668711656441717,45,25.08888888888889,22.42222222222222,1.0613496932515338,1.0613496932515338,1.1555555555555554,1.1555555555555554
mlms13/FancySearch,173,173,112,14,89,2,6.224719101123595,3.4719101123595504,39,11.58974358974359,5.3076923076923075,1.101123595505618,1.0112359550561798,1.205128205128205,1.0
adampoczatek/dfs-concept1,9,2,2,0,164,2,1.0060975609756098,1.0060975609756098,0,0.0,0.0,1.0,1.0,NaN,NaN
BackupTheBerlios/wolfpack-svn,6894,6894,6894,0,19826,34,2.8428326440028244,2.8428326440028244,0,0.0,0.0,1.3498436396650864,1.3498436396650864,NaN,NaN
sumarsky/OPEN,707,707,127,219,233,23,6.1072961373390555,1.463519313304721,123,10.544715447154472,1.7479674796747968,2.236051502145923,1.1716738197424892,3.317073170731707,1.3008130081300813
mc-imperial/boogie-mirror,4169,4169,2194,584,1153,57,5.627927146574154,4.162185602775368,252,18.38888888888889,11.682539682539682,1.7320034692107547,1.4518647007805725,3.1865079365079363,1.9047619047619047
thlorenz/dockerify,24,23,23,0,20,2,2.9,2.9,0,0.0,0.0,1.1,1.1,NaN,NaN
tomtom/tlib_vim,502,502,501,1,84,5,9.345238095238095,9.333333333333334,1,15.0,14.0,1.5833333333333333,1.5714285714285714,3.0,2.0
coderflo/ClickAdventure,229,229,216,8,107,2,5.728971962616822,5.299065420560748,18,4.111111111111111,1.5555555555555556,1.1962616822429906,1.1962616822429906,1.0,1.0
systemsoverload/love-gorillas,118,118,109,7,37,5,4.027027027027027,3.891891891891892,4,22.5,21.25,1.1891891891891893,1.1081081081081081,2.5,1.75
FredHutch/swift-switch-account,131,131,123,4,34,6,5.176470588235294,5.0,2,23.0,20.0,1.3529411764705883,1.3235294117647058,2.5,2.0
CommonsCloud/CommonsRestless,956,949,665,147,64,61,25.96875,17.96875,39,41.23076923076923,28.102564102564102,3.5,1.953125,5.051282051282051,2.5128205128205128
ResurrectionRemix-Devices/device_oneplus_oneplus2,815,763,755,5,683,117,3.4699853587115665,3.465592972181552,2,169.5,168.0,1.945827232796486,1.9414348462664714,31.5,30.0
Dreams-Lp/platform_hardware_ti_omap4xxx,1049,1049,470,588,209,66,8.779904306220097,6.454545454545454,116,12.491379310344827,8.301724137931034,3.5645933014354068,2.9808612440191387,4.672413793103448,3.6206896551724137
dragonrider1024/leetcode-solution,142,142,139,3,272,2,1.0441176470588236,1.0441176470588236,0,0.0,0.0,1.0,1.0,NaN,NaN
thingsSDK/especially-flasher,245,239,123,36,60,7,4.5,3.533333333333333,8,19.625,12.375,1.2666666666666666,1.1833333333333333,2.625,2.0
jbosstools/jbosstools-server,6969,6267,6254,9,3319,87,4.8731545646278995,4.847845736667671,80,10.875,9.825,1.8246459777041277,1.8014462187405844,3.675,2.7125
universalcore/unicore-cms-content-mama-tr-prod,2607,2607,540,3,79,11,12.69620253164557,7.734177215189874,43,15.69767441860465,6.5813953488372094,2.3797468354430378,1.0379746835443038,3.5348837209302326,1.069767441860465
taddevries/revelBlog,19,19,15,2,127,1,1.8267716535433072,1.8267716535433072,0,0.0,0.0,1.0,1.0,NaN,NaN
sawise/Pub,403,403,222,96,346,5,3.679190751445087,2.6184971098265897,114,7.649122807017544,4.4298245614035086,1.5144508670520231,1.3526011560693643,2.245614035087719,1.7543859649122806
pilovieira/guebos,33,33,33,0,5,1,7.4,7.4,0,0.0,0.0,1.0,1.0,NaN,NaN
dnetcode/GnuTheme,8602,8602,7356,394,1809,109,11.288557213930348,10.029850746268657,481,35.25571725571726,30.52182952182952,2.9425096738529573,2.700939745715865,6.330561330561331,5.422037422037422
hibrahimsafak/StringBuilder,24,24,17,6,6,7,4.666666666666667,3.3333333333333335,3,7.333333333333333,4.666666666666667,2.6666666666666665,1.5,4.333333333333333,2.0
Lah2o/ulkoilu,179,159,106,22,87,4,3.310344827586207,2.264367816091954,21,8.952380952380953,4.619047619047619,1.528735632183908,1.4137931034482758,2.5238095238095237,2.0476190476190474
pizzaisdavid/Pockstats,97,97,28,17,41,1,3.4634146341463414,2.3658536585365852,7,11.571428571428571,5.142857142857143,1.0,1.0,1.0,1.0
jorgemoralespou/notes,20,20,20,0,79,1,1.5443037974683544,1.5443037974683544,0,0.0,0.0,1.0,1.0,NaN,NaN
jechiy/cc,34,10,10,0,73,1,1.1232876712328768,1.1232876712328768,0,0.0,0.0,1.0,1.0,NaN,NaN
Igsand/ProyectoLaravel,1,1,1,0,3498,1,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
AlfredYang1986/jieteng,114,114,114,0,62,2,5.548387096774194,5.548387096774194,0,0.0,0.0,1.2258064516129032,1.2258064516129032,NaN,NaN
symfony/symfony,36190,36094,9675,14752,6543,2089,12.011615466911202,3.147638697845025,5280,14.594318181818181,3.6100378787878786,5.090936879107443,1.627082378114015,6.051136363636363,1.7587121212121213
DrMcMarco/Softwareprojekt2014,684,684,362,143,394,28,5.855329949238579,3.964467005076142,78,21.987179487179485,12.435897435897436,2.431472081218274,2.0913705583756346,6.487179487179487,4.769230769230769
Lgatts/RP2,123,123,52,26,29,6,5.517241379310345,3.413793103448276,16,8.5625,4.75,2.6551724137931036,2.1379310344827585,3.4375,2.5
Jasig/cas,17239,11577,4650,2036,3900,241,10.446153846153846,6.756666666666667,2391,14.5211208699289,8.503136762860727,1.9902564102564102,1.4105128205128206,2.4671685487243833,1.521539104976997
EdBuild/Maps,17,16,16,0,5820,4,1.0053264604810996,1.0053264604810996,0,0.0,0.0,1.0005154639175258,1.0005154639175258,NaN,NaN
progers/forkstats,35,35,35,0,24,2,5.041666666666667,5.041666666666667,0,0.0,0.0,1.0,1.0,NaN,NaN
chylex/Hardcore-Ender-Expansion,2219,2176,2137,5,1327,4,7.907309721175584,7.778447626224566,85,30.58823529411765,28.576470588235296,1.651846269781462,1.6473247927656367,2.376470588235294,2.3058823529411763
arnoudj/puppet-sudo,102,92,48,13,20,17,5.5,3.4,8,11.625,6.375,3.25,2.35,6.0,3.75
mikecrittenden/zen-coding-gedit,111,111,59,6,20,5,9.3,5.45,12,13.25,6.833333333333333,2.7,2.05,3.5833333333333335,2.5
apple/swift-llvm,167977,164010,124682,1808,28498,1000,15.020703207242613,13.894343462699137,1800,52.21611111111111,34.38333333333333,5.053372166467822,4.784756825040354,11.463888888888889,7.211111111111111
kcskou/afterlife,77,68,25,14,694,5,1.2103746397694524,1.1138328530259367,19,6.7894736842105265,3.263157894736842,1.0561959654178674,1.0187319884726225,2.9473684210526314,1.5789473684210527
openhab/openhab,9662,9353,3975,2456,6694,505,5.782790558709292,2.469375560203167,4370,8.12562929061785,3.0501144164759726,2.923961756797132,1.6528234239617567,3.8583524027459952,1.911212814645309
Asfanur/AboutCanada,14,14,14,0,31,1,2.2580645161290325,2.2580645161290325,0,0.0,0.0,1.0,1.0,NaN,NaN
WikiEducationFoundation/WikiEduDashboard,8716,8681,5307,759,2174,95,8.605795768169273,5.267709291628335,868,19.841013824884794,11.48041474654378,2.3247470101195953,1.4797608095676174,4.302995391705069,2.186635944700461
appcelerator/titanium_mobile,38341,30806,8206,11118,3064,316,12.763707571801566,1.950065274151436,2118,17.944287063267232,2.300755429650614,4.232702349869451,1.3557441253263707,5.665722379603399,1.5037771482530689
bostonrb/bostonrb,928,916,591,72,220,42,5.759090909090909,4.3954545454545455,75,13.333333333333334,9.333333333333334,2.3181818181818183,1.790909090909091,4.32,2.7733333333333334
livehub/livehub,101,101,70,24,648,3,2.0925925925925926,2.0339506172839505,13,11.307692307692308,8.384615384615385,1.0262345679012346,1.0262345679012346,1.5384615384615385,1.5384615384615385
google/vector_math.dart,765,765,394,150,116,37,14.362068965517242,4.129310344827586,109,15.155963302752294,4.26605504587156,5.0,1.5948275862068966,5.238532110091743,1.614678899082569
rippo/swagolicious,45,45,44,1,83,1,2.63855421686747,2.6265060240963853,1,3.0,2.0,1.0,1.0,1.0,1.0
JunkyBulgaria/mop548,24039,24039,16174,2294,4083,498,22.86382561841783,13.166054371785451,2993,30.64584029401938,17.416304710992314,6.467548371295616,3.872642664707323,8.341129301703976,4.801202806548614
VoloshinS/react-studying,89,50,26,19,242,2,1.3057851239669422,1.2644628099173554,8,2.5,1.25,1.0702479338842976,1.0661157024793388,1.125,1.0
urho3d/Urho3D,9501,9294,6891,552,5372,158,12.097915115413254,9.026061057334326,3688,16.380694143167027,11.906182212581346,2.845867460908414,2.138868205510052,3.411334056399132,2.3815075921908893
jgaspard-fa/gitflow-dep-fa,283,279,72,71,10,1,49.8,17.4,7,66.57142857142857,20.285714285714285,1.0,1.0,1.0,1.0
bluejamesbond/Scribe.js,347,287,142,20,80,9,4.925,3.1625,30,9.166666666666666,4.466666666666667,1.325,1.1625,1.8,1.3666666666666667
woodsts/barebox,17059,16542,6207,1304,10593,328,5.300198244123478,1.6938544321721891,7036,7.434906196702672,2.0054007959067652,1.924572831114887,1.2132540356839423,2.3824616259238205,1.3115406480955087
btran29/DOSI-SLM-SegmentedOut,157,157,148,3,112,1,4.535714285714286,4.375,10,11.9,10.1,1.0,1.0,1.0,1.0
yusuffakhruddin/myCMS,12,12,11,1,13,1,1.9230769230769231,1.9230769230769231,0,0.0,0.0,1.0,1.0,NaN,NaN
ZFFramework/ZFFramework,69,69,69,0,1656,1,1.538647342995169,1.538647342995169,0,0.0,0.0,1.0,1.0,NaN,NaN
pcubillos/MCcubed,420,390,118,63,57,6,13.631578947368421,1.6842105263157894,48,15.833333333333334,1.6458333333333333,1.6666666666666667,1.0526315789473684,1.7708333333333333,1.0416666666666667
adomokos/dotfiles,173,170,166,1,60,1,3.566666666666667,3.4833333333333334,2,26.5,24.0,1.0,1.0,1.0,1.0
CloudFlix/Project_CloudFlix,38,38,33,1,230,6,1.1608695652173913,1.1608695652173913,0,0.0,0.0,1.126086956521739,1.126086956521739,NaN,NaN
jhodapp/gst-plugins-good,14620,13578,11818,93,1409,559,28.249112845990062,24.77998580553584,671,51.79582712369598,44.51117734724292,8.050390347764372,7.260468417317246,12.555886736214605,10.897168405365127
FitPeople/FitNote,18,18,18,0,38,2,1.6842105263157894,1.6842105263157894,0,0.0,0.0,1.1842105263157894,1.1842105263157894,NaN,NaN
lge88/knn-bf-multi-thread,12,12,12,0,10,2,3.1,3.1,0,0.0,0.0,1.6,1.6,NaN,NaN
rishabh-tripathi/SnakeWar-j2me-game,3,3,3,0,162,1,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
cuboxi/android_external_busybox,13457,13457,12575,30,1878,235,17.361022364217252,17.043663471778487,122,94.51639344262296,89.6311475409836,3.402023429179979,3.3450479233226837,10.770491803278688,9.89344262295082
learn-co-students/immersive-small-rails-project-web-0716,22,22,14,5,5,11,4.6,3.2,1,15.0,8.0,3.2,2.2,11.0,6.0
jaunva1312/coursera-test,6,3,3,0,2,2,1.5,1.5,0,0.0,0.0,1.0,1.0,NaN,NaN
undecidables/COSBAS-Server,775,746,108,173,413,8,4.7941888619854724,1.6053268765133173,121,13.305785123966942,2.4214876033057853,1.4334140435835352,1.1016949152542372,2.396694214876033,1.2644628099173554
txtjqm/playApp6git,22,22,19,1,365,1,1.073972602739726,1.0712328767123287,1,7.0,6.0,1.0,1.0,1.0,1.0
fanserv/FanServSDK,110,83,47,2,4,4,9.25,8.0,2,12.0,9.5,1.5,1.25,2.0,1.5
chasmodo/android_libcore,15700,15700,3803,10281,5030,220,13.019880715705765,2.822465208747515,4758,13.704287515762926,2.9239176124422026,3.5071570576540756,2.01272365805169,3.649432534678436,2.069567044976881
komiga/togo,1384,1384,1384,0,417,1,4.117505995203837,4.117505995203837,0,0.0,0.0,1.0,1.0,NaN,NaN
Cilicou/Water-Stuff-Pack,2,2,2,0,17,1,1.0588235294117647,1.0588235294117647,0,0.0,0.0,1.0,1.0,NaN,NaN
nicklopez/cnm-parking,562,562,524,8,120,5,8.491666666666667,8.108333333333333,6,21.166666666666668,13.5,1.7666666666666666,1.75,3.0,2.6666666666666665
taroxd/telegram-totp-bot,8,8,8,0,4,1,3.0,3.0,0,0.0,0.0,1.0,1.0,NaN,NaN
riderShigh/API2,73,73,73,0,407,1,3.9877149877149876,3.9877149877149876,0,0.0,0.0,1.0,1.0,NaN,NaN
NanodegreeStudent/make-your-own-android-app_1,146,146,146,0,146,1,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
cybercode/dockit,89,89,83,2,28,2,6.214285714285714,5.964285714285714,2,35.0,31.5,1.3214285714285714,1.3214285714285714,2.0,2.0
Uprzejmy/weterynarz,156,137,46,21,40,5,5.475,2.525,31,6.645161290322581,2.838709677419355,1.65,1.15,1.8064516129032258,1.1612903225806452
jonathangriffiths/Euler,4,4,4,0,17,1,2.0588235294117645,2.0588235294117645,0,0.0,0.0,1.0,1.0,NaN,NaN
CapsAdmin/goluwa,6052,6052,5743,74,974,10,11.960985626283367,11.716632443531827,112,37.705357142857146,35.580357142857146,1.462012320328542,1.459958932238193,1.6339285714285714,1.6160714285714286
pld-linux/vim,1268,1262,1252,3,45,62,21.88888888888889,21.57777777777778,4,213.75,210.25,3.311111111111111,3.2888888888888888,17.0,16.75
PrestaShop/paypal,445,432,90,76,197,32,8.842639593908629,3.5583756345177666,100,15.38,4.97,2.9746192893401013,1.9441624365482233,4.34,2.31
shuklara/storemanager,12,12,12,0,95,1,1.7473684210526317,1.7473684210526317,0,0.0,0.0,1.0,1.0,NaN,NaN
rosund2/rs.lib,46,46,46,0,16,3,5.3125,5.3125,0,0.0,0.0,1.4375,1.4375,NaN,NaN
0P618/Commonweal,587,587,362,95,705,7,4.148936170212766,3.0609929078014186,196,11.061224489795919,7.1479591836734695,1.6411347517730497,1.5290780141843971,2.913265306122449,2.510204081632653
smuldr/innovation-day-rater-web,287,287,217,8,75,10,2.8533333333333335,2.453333333333333,6,15.833333333333334,10.833333333333334,1.36,1.2933333333333332,4.0,3.1666666666666665
Tooblippe/python_introduction,33,32,31,1,199,2,1.35678391959799,1.35678391959799,0,0.0,0.0,1.0,1.0,NaN,NaN
pwjablonski/c_i,120,120,108,5,584,1,2.2636986301369864,2.0085616438356166,59,8.372881355932204,5.8474576271186445,1.0,1.0,1.0,1.0
andreml8/ta-benhard,193,193,193,0,227,1,3.2202643171806167,3.2202643171806167,0,0.0,0.0,1.0,1.0,NaN,NaN
Wind3x/Write-ups,56,56,56,0,23,2,2.4347826086956523,2.4347826086956523,0,0.0,0.0,1.3478260869565217,1.3478260869565217,NaN,NaN
CvO-Theory/apt,1377,1302,1279,9,1020,15,5.106862745098039,5.050980392156863,52,17.96153846153846,16.865384615384617,2.1480392156862744,2.1254901960784314,3.6346153846153846,3.1923076923076925
shovon/generator-private-variables,5,5,5,0,5,1,2.6,2.6,0,0.0,0.0,1.0,1.0,NaN,NaN
lski/api-echo,6,6,6,0,4,1,2.5,2.5,0,0.0,0.0,1.0,1.0,NaN,NaN
MatthewKBabbs/Simplified-Wordpress,5,5,5,0,1101,2,1.9028156221616712,1.9028156221616712,0,0.0,0.0,1.4968210717529518,1.4968210717529518,NaN,NaN
AlexBaba/Gruppeoppgave-1-Webapplikasjoner,394,223,116,33,237,7,4.940928270042194,4.181434599156118,91,7.626373626373627,5.648351648351649,1.890295358649789,1.5358649789029535,2.5714285714285716,1.6483516483516483
yijieshen/obs-spark,10019,9986,2262,1631,11978,639,3.0697946234763736,2.4763733511437636,770,18.894805194805194,9.663636363636364,1.8048088161629654,1.6173818667557187,8.907792207792207,5.992207792207792
jonanp/BugsControl,156,149,126,2,80,2,6.9,6.6375,14,11.5,10.0,1.0,1.0,1.0,1.0
jessicapei/portfolio-aug-15,47,47,47,0,34,1,2.8529411764705883,2.8529411764705883,0,0.0,0.0,1.0,1.0,NaN,NaN
vadimzalunin/gatk,13962,13962,6402,2076,1673,107,19.189479976090855,1.3042438732815302,1596,20.05701754385965,1.3088972431077694,5.6766288105200235,1.022115959354453,5.894110275689223,1.0150375939849625
winterheart/iceland,256,256,240,8,64,2,1.609375,1.5625,3,3.0,2.0,1.0,1.0,1.0,1.0
dailyscript/dbkm,214,214,203,9,461,2,2.4663774403470717,2.459869848156182,1,12.0,9.0,1.002169197396963,1.0,2.0,1.0
jrach190/sudohacks2016,26,25,21,2,75,5,1.2533333333333334,1.2133333333333334,3,3.3333333333333335,2.3333333333333335,1.0533333333333332,1.0533333333333332,1.6666666666666667,1.6666666666666667
alpaker/Fill-Column-Indicator,147,145,133,10,3,11,47.0,44.0,2,69.5,65.0,5.333333333333333,3.0,7.5,4.0
nastysloper/northeast-architects,3,3,3,0,14,1,1.2142857142857142,1.2142857142857142,0,0.0,0.0,1.0,1.0,NaN,NaN
badger-d/2014-06-02-monash,1093,1093,275,248,1463,66,2.8605604921394394,1.439507860560492,908,3.6233480176211454,1.3337004405286343,1.3991797676008202,1.0389610389610389,1.6079295154185023,1.027533039647577
DanielBonnery/SweaveLst,38,38,36,2,41,2,2.0,1.975609756097561,1,2.0,1.0,1.024390243902439,1.024390243902439,1.0,1.0
hcesar/Chess,35,35,35,0,289,2,1.4775086505190311,1.4775086505190311,0,0.0,0.0,1.0173010380622838,1.0173010380622838,NaN,NaN
claudetech/official-site,116,115,115,0,50,5,5.58,5.58,0,0.0,0.0,1.72,1.72,NaN,NaN
henriquedsg89/compilador,198,197,180,12,68,4,5.470588235294118,5.205882352941177,8,18.5,16.25,1.7205882352941178,1.7205882352941178,1.625,1.625
Ryan007/tool,129,129,77,2,503,1,2.2604373757455267,1.8767395626242545,42,10.428571428571429,5.833333333333333,1.0,1.0,1.0,1.0
hainn8x/pybombs,227,223,72,68,210,31,2.2142857142857144,1.6142857142857143,51,5.392156862745098,2.9215686274509802,1.6142857142857143,1.3904761904761904,3.411764705882353,2.4901960784313726
PhilyT/nfcProject,208,208,114,50,74,5,4.783783783783784,2.7837837837837838,40,7.7,4.0,1.6081081081081081,1.2837837837837838,2.05,1.45
unepwcmc/DetectingNature,87,87,87,0,657,2,1.4505327245053272,1.4505327245053272,0,0.0,0.0,1.0030441400304415,1.0030441400304415,NaN,NaN
adaptee/konsole,5100,4990,4959,9,294,236,30.418367346938776,30.210884353741495,40,119.425,117.9,5.363945578231292,5.340136054421769,14.175,14.0
Megala21/MoraTanks,85,85,67,11,120,2,2.4583333333333335,2.1333333333333333,19,8.526315789473685,6.473684210526316,1.2833333333333334,1.275,1.5263157894736843,1.4736842105263157
adamfranco/harmoni,2207,2117,2036,15,991,20,8.462159434914229,8.302724520686176,35,38.02857142857143,33.51428571428571,2.032290615539859,2.029263370332997,2.8285714285714287,2.742857142857143
FarmGeek4Life/NegotiateSSO,48,40,38,2,21,5,4.142857142857143,4.142857142857143,0,0.0,0.0,1.1904761904761905,1.1904761904761905,NaN,NaN
mhmtk/AutoTextMate,439,439,424,1,199,1,12.738693467336683,12.547738693467336,11,57.36363636363637,53.90909090909091,1.0,1.0,1.0,1.0
mulllhausen/btc-inquisitor,607,589,559,6,61,3,13.262295081967213,12.59016393442623,8,63.25,58.125,1.0819672131147542,1.0819672131147542,1.375,1.375
karolzmuda/music-visualizer,54,54,54,0,31,1,4.387096774193548,4.387096774193548,0,0.0,0.0,1.0,1.0,NaN,NaN
geoext/geoext,908,905,681,101,252,26,8.797619047619047,7.7896825396825395,74,15.135135135135135,11.702702702702704,3.4126984126984126,3.2023809523809526,4.6891891891891895,3.972972972972973
beer/shell,38,38,23,7,19,2,2.736842105263158,2.1052631578947367,4,8.25,5.25,1.105263157894737,1.0,1.5,1.0
racer-rust/emacs-racer,198,195,145,22,13,26,15.23076923076923,9.23076923076923,7,27.285714285714285,16.142857142857142,3.1538461538461537,1.7692307692307692,4.857142857142857,2.2857142857142856
AlexKenbo/advercabinet,13283,11536,3660,3057,372,816,53.10752688172043,14.793010752688172,334,58.90119760479042,16.227544910179642,9.567204301075268,3.3010752688172045,10.461077844311378,3.4820359281437128
halfbakedbits/AutoMapper.EF6.Extended,9,9,9,0,40,1,1.575,1.575,0,0.0,0.0,1.0,1.0,NaN,NaN
huangkaiw3n/soft-3002,111,111,102,5,25,4,5.88,5.72,3,34.333333333333336,33.0,1.36,1.36,3.0,3.0
woowee/dots,116,116,116,0,19,3,8.789473684210526,8.789473684210526,0,0.0,0.0,1.1578947368421053,1.1578947368421053,NaN,NaN
Xaliss/bricolo,10,10,10,0,71,1,1.5774647887323943,1.5774647887323943,0,0.0,0.0,1.0,1.0,NaN,NaN
gdg-bh/codigo-de-conduta,8,8,7,1,1,3,8.0,7.0,1,8.0,7.0,3.0,3.0,3.0,3.0
hws-wao/core,221,193,130,30,143,7,2.727272727272727,2.3076923076923075,18,11.5,8.166666666666666,1.2587412587412588,1.2237762237762237,2.5555555555555554,2.2777777777777777
mayo-s/ScrabbleCheaterBE,15,15,11,3,7,3,3.0,2.7142857142857144,1,11.0,9.0,1.4285714285714286,1.2857142857142858,3.0,2.0
diegomillan/EHR-USB,23,23,23,0,111,1,2.063063063063063,2.063063063063063,0,0.0,0.0,1.0,1.0,NaN,NaN
arizonat/CIS565-FinalProject,72,72,50,5,310,1,1.3451612903225807,1.2741935483870968,2,14.5,3.5,1.0,1.0,1.0,1.0
openmotics/hardware,23,23,23,0,300,2,1.0566666666666666,1.0566666666666666,0,0.0,0.0,1.0233333333333334,1.0233333333333334,NaN,NaN
UnB-DAS/gepetohut,191,191,158,10,238,4,2.8361344537815127,2.3361344537815127,52,6.923076923076923,4.634615384615385,1.3445378151260505,1.3109243697478992,2.1153846153846154,1.9615384615384615
the-domains/roger-shaw,35,9,9,0,7,1,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
the-domains/learning-ways-hellas,97,48,48,0,4,2,9.5,9.5,0,0.0,0.0,1.5,1.5,NaN,NaN
dschluter/RScripts,479,479,479,0,30,1,15.533333333333333,15.533333333333333,0,0.0,0.0,1.0,1.0,NaN,NaN
jharakaly/Republic_Systems,1138,1121,308,189,242,10,7.991735537190083,3.1404958677685952,86,19.813953488372093,6.162790697674419,1.359504132231405,1.1570247933884297,1.930232558139535,1.3604651162790697
johnpwillman/inmemorydb,34,34,34,0,32,1,5.0,5.0,0,0.0,0.0,1.0,1.0,NaN,NaN
openl-tablets/openl-tablets,29626,15443,10938,1202,5244,99,8.406369183829138,5.4286803966437835,2729,13.645657750091608,7.92378160498351,3.335621662852784,2.719107551487414,4.57017222425797,3.3854891901795527
mrkanag/heat_monasca,16,16,10,8,11,1,2.272727272727273,1.6363636363636365,5,3.8,2.4,1.0,1.0,1.0,1.0
scottdavis99/freeWebHosting,4,1,1,0,1,2,1.0,1.0,0,0.0,0.0,1.0,1.0,NaN,NaN
npmcomponent/jashkenas-underscore,1411,1411,861,362,40,187,44.75,27.6,21,83.04761904761905,50.38095238095238,9.65,3.125,17.238095238095237,4.809523809523809
project-mindy/mindy,6488,6480,6462,16,647,47,10.023183925811438,9.996908809891808,14,23.714285714285715,22.5,3.578052550231839,3.553323029366306,5.214285714285714,4.071428571428571
d-reinhold/cf-buildpack-ruby,1075,1075,447,124,497,67,3.567404426559356,2.2414486921529173,47,25.617021276595743,11.595744680851064,1.5352112676056338,1.380281690140845,4.425531914893617,2.7872340425531914
vinsol/BizRating,243,231,107,48,206,3,5.072815533980583,3.121359223300971,63,13.492063492063492,7.111111111111111,1.2233009708737863,1.1553398058252426,1.6825396825396826,1.4603174603174602
SMAICP/vendor_saber,127,91,71,7,27,7,6.851851851851852,6.111111111111111,9,14.11111111111111,11.88888888888889,1.8148148148148149,1.7037037037037037,3.111111111111111,2.7777777777777777
troglobit/uftpd,298,298,297,1,34,2,13.176470588235293,13.147058823529411,1,40.0,39.0,1.088235294117647,1.088235294117647,2.0,2.0
geekplux/Icons-Redesign,14,13,13,0,23,1,1.391304347826087,1.391304347826087,0,0.0,0.0,1.0,1.0,NaN,NaN
webercoder/webercoder.com,248,247,169,22,615,3,1.8617886178861789,1.5073170731707317,58,5.448275862068965,1.6896551724137931,1.0113821138211383,1.0016260162601627,1.1206896551724137,1.0172413793103448
pawelsoltysiak/Testowe,6146,6145,4,264,301,320,33.966777408637874,30.093023255813954,55,146.38181818181818,125.18181818181819,7.116279069767442,6.5514950166112955,23.6,20.509090909090908
